customer_id,product_id,rating
C0511,P0243,5
C0511,P0100,5
C0511,P0110,5
C0511,P0219,5
C0511,P0088,5
C0511,P0328,5
C0511,P0089,4
C0511,P0098,1
C0511,P0239,5
C0511,P0190,3
C0511,P0285,3
C0511,P0115,2
C0511,P0279,5
C0511,P0060,4
C0511,P0287,5
C0511,P0184,5
C0511,P0092,5
C0511,P0175,5
C0511,P0070,1
C0511,P0162,3
C0511,P0437,5
C0511,P0230,5
C0511,P0089,3
C0511,P0255,4
C0511,P0090,3
C0511,P0282,4
C0511,P0206,3
C0511,P0370,5
C0511,P0189,2
C0511,P0176,5
C0511,P0342,4
C0511,P0178,3
C0511,P0387,2
C0511,P0037,5
C0511,P0069,4
C0511,P0108,5
C0511,P0214,5
C0511,P0074,5
C0512,P0395,1
C0512,P0383,2
C0512,P0116,5
C0513,P0283,4
C0513,P0403,5
C0513,P0186,5
C0513,P0438,1
C0513,P0288,1
C0513,P0398,5
C0514,P0205,4
C0514,P0427,2
C0514,P0347,1
C0514,P0291,4
C0515,P0024,2
C0515,P0017,1
C0515,P0293,4
C0515,P0375,1
C0515,P0330,4
C0515,P0279,4
C0516,P0334,1
C0516,P0174,4
C0516,P0141,4
C0517,P0144,3
C0518,P0163,1
C0518,P0388,1
C0518,P0209,4
C0518,P0160,1
C0519,P0124,2
C0519,P0270,2
C0519,P0246,3
C0519,P0035,3
C0519,P0246,4
C0520,P0374,4
C0520,P0152,2
C0520,P0319,1
C0520,P0446,5
C0520,P0119,1
C0520,P0081,1
C0520,P0407,1
C0520,P0397,4
C0520,P0095,5
C0520,P0451,1
C0520,P0047,1
C0520,P0284,1
C0520,P0365,4
C0520,P0107,3
C0520,P0455,5
C0520,P0003,4
C0520,P0256,1
C0520,P0174,5
C0520,P0444,5
C0520,P0122,5
C0520,P0411,4
C0520,P0003,5
C0520,P0413,1
C0520,P0214,5
C0520,P0427,5
C0520,P0438,1
C0520,P0163,5
C0520,P0439,3
C0520,P0310,1
C0520,P0425,4
C0520,P0119,1
C0520,P0072,4
C0520,P0406,5
C0520,P0424,4
C0520,P0436,4
C0520,P0075,5
C0520,P0011,1
C0520,P0130,5
C0520,P0026,3
C0520,P0015,1
C0520,P0193,1
C0520,P0346,3
C0520,P0051,1
C0520,P0210,4
C0520,P0437,5
C0520,P0308,5
C0520,P0326,3
C0520,P0307,1
C0520,P0113,2
C0520,P0130,5
C0521,P0367,3
C0521,P0388,5
C0521,P0033,2
C0521,P0357,5
C0521,P0191,1
C0521,P0233,1
C0521,P0018,4
C0521,P0108,2
C0521,P0072,2
C0521,P0231,3
C0521,P0176,4
C0521,P0187,3
C0521,P0436,1
C0521,P0449,1
C0521,P0423,1
C0522,P0441,5
C0522,P0025,2
C0522,P0095,4
C0522,P0115,2
C0522,P0360,2
C0522,P0250,4
C0522,P0274,5
C0522,P0143,1
C0522,P0152,3
C0522,P0313,5
C0522,P0401,2
C0522,P0394,5
C0522,P0060,2
C0522,P0271,1
C0522,P0343,1
C0522,P0426,3
C0522,P0230,4
C0522,P0400,3
C0522,P0235,2
C0522,P0365,5
C0522,P0140,3
C0522,P0358,5
C0522,P0447,1
C0522,P0292,3
C0522,P0200,3
C0522,P0411,1
C0522,P0365,5
C0522,P0413,4
C0522,P0115,2
C0522,P0239,4
C0522,P0272,1
C0522,P0261,5
C0522,P0092,1
C0522,P0021,5
C0522,P0144,5
C0522,P0152,2
C0522,P0019,1
C0522,P0134,3
C0522,P0437,5
C0522,P0300,4
C0522,P0436,5
C0522,P0413,5
C0522,P0070,1
C0522,P0345,1
C0522,P0196,3
C0522,P0288,1
C0522,P0189,5
C0522,P0207,2
C0523,P0168,5
C0523,P0347,3
C0523,P0172,2
C0523,P0246,5
C0523,P0049,1
C0523,P0370,4
C0523,P0017,4
C0523,P0160,5
C0523,P0371,5
C0523,P0149,1
C0523,P0336,5
C0523,P0104,4
C0523,P0318,1
C0523,P0044,4
C0523,P0371,5
C0523,P0211,1
C0524,P0030,4
C0524,P0070,1
C0524,P0265,5
C0524,P0259,1
C0524,P0437,5
C0524,P0423,5
C0525,P0163,3
C0525,P0192,4
C0525,P0188,5
C0525,P0406,5
C0525,P0293,5
C0525,P0354,2
C0525,P0219,4
C0525,P0404,1
C0525,P0282,2
C0525,P0308,2
C0525,P0133,4
C0525,P0217,1
C0525,P0333,4
C0525,P0194,5
C0525,P0433,5
C0525,P0144,4
C0525,P0184,3
C0525,P0242,4
C0525,P0278,4
C0525,P0020,3
C0526,P0045,1
C0526,P0105,4
C0527,P0428,5
C0527,P0439,3
C0527,P0143,4
C0527,P0275,1
C0527,P0258,3
C0527,P0345,5
C0527,P0402,1
C0527,P0143,5
C0527,P0017,5
C0527,P0207,1
C0527,P0049,2
C0527,P0205,1
C0527,P0393,1
C0528,P0086,1
C0528,P0105,5
C0528,P0289,1
C0528,P0218,1
C0528,P0437,1
C0528,P0050,5
C0528,P0272,4
C0529,P0360,3
C0529,P0165,5
C0529,P0306,5
C0529,P0181,3
C0529,P0012,1
C0529,P0342,5
C0529,P0329,4
C0529,P0002,1
C0529,P0052,1
C0529,P0010,3
C0529,P0298,3
C0529,P0272,2
C0529,P0038,1
C0529,P0366,5
C0529,P0130,2
C0529,P0291,1
C0529,P0333,4
C0529,P0029,1
C0529,P0291,1
C0529,P0150,1
C0529,P0185,2
C0529,P0083,3
C0529,P0233,5
C0529,P0142,4
C0529,P0125,1
C0529,P0439,1
C0529,P0327,5
C0529,P0119,5
C0529,P0345,1
C0529,P0103,1
C0529,P0292,4
C0530,P0369,1
C0530,P0216,3
C0530,P0319,1
C0530,P0314,4
C0531,P0276,5
C0531,P0208,1
C0531,P0057,1
C0531,P0273,1
C0531,P0291,5
C0531,P0291,5
C0531,P0233,1
C0531,P0421,1
C0531,P0222,1
C0531,P0219,5
C0531,P0313,3
C0531,P0251,1
C0531,P0220,4
C0531,P0445,1
C0531,P0253,5
C0531,P0233,1
C0531,P0173,5
C0531,P0109,3
C0531,P0237,5
C0531,P0094,5
C0531,P0356,2
C0531,P0241,5
C0532,P0392,3
C0532,P0335,3
C0532,P0130,5
C0532,P0112,2
C0532,P0305,5
C0532,P0440,5
C0532,P0313,5
C0532,P0172,1
C0532,P0001,2
C0532,P0449,3
C0532,P0038,1
C0532,P0044,5
C0532,P0446,1
C0532,P0039,1
C0532,P0065,1
C0532,P0077,4
C0532,P0126,5
C0532,P0452,1
C0532,P0215,2
C0532,P0306,5
C0532,P0220,5
C0532,P0052,3
C0532,P0191,1
C0532,P0017,5
C0532,P0028,3
C0532,P0260,4
C0532,P0280,1
C0532,P0052,3
C0532,P0229,2
C0532,P0434,1
C0532,P0169,5
C0532,P0185,5
C0532,P0133,1
C0532,P0438,5
C0532,P0423,5
C0532,P0413,1
C0532,P0438,5
C0532,P0300,5
C0533,P0174,1
C0533,P0227,5
C0534,P0383,5
C0534,P0107,5
C0534,P0061,5
C0534,P0178,1
C0534,P0252,1
C0534,P0172,4
C0534,P0407,1
C0534,P0300,2
C0534,P0069,5
C0534,P0088,1
C0534,P0041,2
C0534,P0273,5
C0534,P0218,3
C0534,P0107,5
C0535,P0388,1
C0536,P0443,1
C0536,P0385,5
C0536,P0116,5
C0536,P0293,3
C0537,P0013,1
C0537,P0300,3
C0537,P0085,1
C0537,P0234,5
C0537,P0094,3
C0537,P0069,1
C0537,P0057,3
C0537,P0229,5
C0537,P0352,1
C0537,P0296,3
C0537,P0305,1
C0538,P0369,1
C0538,P0304,4
C0538,P0370,2
C0538,P0338,4
C0538,P0312,2
C0538,P0021,3
C0538,P0001,1
C0538,P0289,1
C0538,P0433,4
C0538,P0180,3
C0538,P0166,5
C0538,P0184,2
C0538,P0131,4
C0538,P0323,5
C0538,P0179,3
C0538,P0091,5
C0538,P0334,5
C0538,P0133,1
C0538,P0072,2
C0538,P0127,1
C0538,P0213,4
C0538,P0195,1
C0538,P0096,5
C0538,P0293,5
C0538,P0429,3
C0538,P0416,4
C0538,P0183,1
C0538,P0064,1
C0538,P0322,5
C0538,P0289,1
C0538,P0116,4
C0538,P0136,1
C0538,P0226,2
C0538,P0413,1
C0538,P0128,5
C0538,P0244,2
C0538,P0220,5
C0538,P0390,2
C0538,P0067,2
C0538,P0384,5
C0538,P0023,1
C0538,P0147,5
C0538,P0302,5
C0538,P0354,5
C0538,P0381,1
C0538,P0251,5
C0538,P0024,1
C0538,P0374,5
C0538,P0249,1
C0538,P0314,4
C0539,P0328,1
C0539,P0259,4
C0539,P0044,5
C0539,P0243,4
C0539,P0172,4
C0540,P0094,1
C0540,P0110,5
C0540,P0359,2
C0540,P0092,5
C0540,P0266,2
C0540,P0236,4
C0540,P0061,4
C0540,P0342,4
C0540,P0231,1
C0540,P0236,4
C0540,P0138,3
C0540,P0076,5
C0540,P0165,5
C0540,P0361,3
C0540,P0101,1
C0540,P0138,4
C0540,P0273,3
C0540,P0107,4
C0540,P0063,1
C0540,P0136,5
C0540,P0373,1
C0540,P0169,5
C0540,P0110,5
C0540,P0300,2
C0540,P0378,2
C0540,P0384,2
C0540,P0214,5
C0540,P0386,5
C0540,P0119,5
C0540,P0137,4
C0540,P0322,4
C0540,P0389,5
C0540,P0173,5
C0540,P0386,5
C0540,P0114,5
C0540,P0279,5
C0540,P0088,1
C0540,P0094,1
C0540,P0089,5
C0540,P0178,1
C0540,P0168,3
C0540,P0123,3
C0540,P0182,3
C0540,P0010,5
C0540,P0406,5
C0540,P0362,1
C0540,P0238,4
C0540,P0109,5
C0540,P0357,2
C0540,P0271,3
C0540,P0176,5
C0540,P0134,4
C0540,P0154,1
C0540,P0103,4
C0540,P0363,2
C0540,P0432,1
C0540,P0142,5
C0540,P0119,5
C0540,P0291,1
C0540,P0387,2
C0540,P0356,1
C0540,P0046,4
C0540,P0334,1
C0540,P0170,2
C0540,P0392,1
C0540,P0111,3
C0540,P0135,2
C0540,P0395,5
C0540,P0074,5
C0540,P0231,1
C0540,P0001,3
C0540,P0389,5
C0540,P0364,5
C0540,P0339,4
C0540,P0140,5
C0540,P0082,3
C0540,P0174,5
C0540,P0031,2
C0540,P0445,3
C0540,P0084,5
C0540,P0004,2
C0540,P0107,5
C0540,P0326,1
C0540,P0149,4
C0540,P0444,5
C0540,P0068,3
C0540,P0003,3
C0540,P0271,3
C0540,P0135,2
C0540,P0388,2
C0540,P0097,3
C0540,P0447,1
C0540,P0315,5
C0540,P0263,3
C0540,P0345,2
C0540,P0336,5
C0540,P0226,2
C0540,P0278,4
C0540,P0194,3
C0541,P0358,2
C0541,P0220,3
C0541,P0167,4
C0542,P0263,3
C0542,P0139,5
C0542,P0298,4
C0542,P0152,5
C0542,P0135,5
C0542,P0015,1
C0542,P0052,2
C0542,P0332,1
C0542,P0372,5
C0542,P0120,5
C0542,P0118,3
C0542,P0134,2
C0542,P0137,3
C0542,P0261,1
C0542,P0424,3
C0542,P0266,1
C0542,P0401,5
C0542,P0026,1
C0542,P0165,4
C0542,P0369,3
C0542,P0092,1
C0542,P0044,1
C0542,P0343,5
C0542,P0256,3
C0542,P0263,3
C0542,P0047,1
C0542,P0139,5
C0542,P0017,3
C0542,P0408,5
C0542,P0220,5
C0542,P0025,1
C0542,P0308,1
C0542,P0155,5
C0542,P0251,1
C0542,P0411,3
C0542,P0317,1
C0542,P0413,1
C0542,P0010,2
C0542,P0447,5
C0542,P0241,1
C0542,P0244,5
C0542,P0338,5
C0542,P0146,4
C0542,P0043,5
C0542,P0064,4
C0542,P0172,5
C0542,P0029,5
C0542,P0353,5
C0542,P0217,3
C0542,P0109,1
C0542,P0396,1
C0542,P0187,2
C0542,P0151,5
C0542,P0411,4
C0542,P0120,5
C0542,P0296,1
C0542,P0410,5
C0542,P0198,5
C0542,P0272,4
C0542,P0428,1
C0542,P0175,5
C0542,P0189,4
C0542,P0239,4
C0542,P0006,1
C0542,P0079,3
C0542,P0323,1
C0542,P0411,4
C0542,P0110,4
C0543,P0242,5
C0544,P0176,3
C0545,P0180,5
C0545,P0237,1
C0545,P0312,1
C0545,P0182,3
C0545,P0201,5
C0545,P0053,1
C0545,P0418,5
C0545,P0360,2
C0545,P0407,5
C0545,P0137,2
C0545,P0048,1
C0545,P0180,5
C0545,P0105,3
C0545,P0304,2
C0545,P0318,5
C0545,P0129,5
C0545,P0131,2
C0545,P0416,5
C0545,P0405,1
C0545,P0243,5
C0545,P0212,5
C0545,P0261,1
C0545,P0183,5
C0545,P0438,5
C0545,P0211,3
C0545,P0061,5
C0545,P0163,3
C0545,P0015,1
C0545,P0116,5
C0545,P0146,3
C0546,P0066,5
C0546,P0115,5
C0546,P0441,5
C0546,P0368,1
C0546,P0321,1
C0546,P0398,2
C0546,P0405,5
C0546,P0328,5
C0546,P0345,3
C0546,P0204,1
C0546,P0107,3
C0546,P0387,1
C0546,P0070,1
C0546,P0029,5
C0546,P0065,5
C0546,P0107,2
C0546,P0410,1
C0546,P0209,5
C0546,P0061,4
C0546,P0345,2
C0546,P0090,5
C0546,P0231,1
C0546,P0012,1
C0546,P0104,1
C0548,P0128,5
C0548,P0163,1
C0548,P0172,1
C0548,P0436,1
C0548,P0153,4
C0548,P0392,5
C0548,P0153,4
C0548,P0165,5
C0548,P0387,3
C0548,P0347,5
C0548,P0328,1
C0548,P0008,4
C0548,P0168,5
C0549,P0384,1
C0550,P0346,4
C0550,P0439,5
C0550,P0339,4
C0550,P0124,1
C0550,P0310,4
C0550,P0149,5
C0550,P0031,1
C0550,P0305,4
C0550,P0025,1
C0551,P0403,5
C0552,P0175,1
C0552,P0107,5
C0552,P0010,3
C0552,P0093,4
C0552,P0044,5
C0552,P0428,4
C0553,P0266,1
C0553,P0142,5
C0553,P0197,5
C0553,P0006,3
C0553,P0181,1
C0553,P0327,2
C0553,P0201,3
C0553,P0135,4
C0553,P0159,1
C0553,P0335,3
C0553,P0352,3
C0553,P0166,4
C0553,P0388,1
C0553,P0378,1
C0553,P0062,5
C0553,P0070,1
C0553,P0374,1
C0553,P0053,5
C0553,P0241,1
C0553,P0387,2
C0553,P0168,5
C0553,P0178,3
C0553,P0326,1
C0553,P0123,5
C0553,P0317,1
C0553,P0412,5
C0553,P0284,5
C0553,P0035,5
C0553,P0165,5
C0553,P0254,2
C0553,P0441,2
C0553,P0097,5
C0553,P0360,5
C0553,P0280,4
C0553,P0366,5
C0553,P0265,3
C0553,P0241,1
C0553,P0249,3
C0553,P0133,1
C0553,P0269,5
C0553,P0150,5
C0553,P0043,5
C0553,P0355,1
C0553,P0329,5
C0553,P0285,2
C0553,P0214,5
C0553,P0088,1
C0553,P0371,5
C0553,P0121,5
C0553,P0300,1
C0553,P0329,5
C0553,P0304,5
C0553,P0408,5
C0553,P0120,3
C0553,P0142,5
C0553,P0184,3
C0553,P0205,5
C0553,P0439,5
C0553,P0455,5
C0553,P0015,2
C0553,P0262,5
C0553,P0019,4
C0553,P0437,4
C0553,P0416,5
C0553,P0268,1
C0553,P0088,1
C0553,P0163,5
C0553,P0220,1
C0553,P0269,5
C0553,P0208,5
C0553,P0291,1
C0553,P0078,4
C0553,P0395,3
C0553,P0010,5
C0553,P0447,1
C0553,P0353,1
C0554,P0003,1
C0554,P0076,2
C0554,P0179,5
C0554,P0187,5
C0554,P0088,5
C0554,P0290,3
C0554,P0313,1
C0554,P0133,5
C0554,P0040,5
C0554,P0427,1
C0554,P0007,2
C0554,P0320,5
C0554,P0052,5
C0556,P0028,4
C0556,P0084,2
C0556,P0060,2
C0556,P0285,4
C0556,P0072,5
C0556,P0121,3
C0556,P0043,2
C0556,P0449,4
C0556,P0383,1
C0556,P0024,5
C0556,P0394,3
C0556,P0352,1
C0556,P0362,3
C0556,P0274,5
C0556,P0296,1
C0556,P0073,5
C0556,P0044,4
C0556,P0342,4
C0556,P0102,3
C0556,P0366,5
C0556,P0092,5
C0556,P0119,2
C0556,P0167,5
C0556,P0259,5
C0556,P0104,2
C0556,P0396,4
C0556,P0116,5
C0556,P0063,5
C0556,P0338,3
C0556,P0033,4
C0556,P0402,5
C0556,P0238,3
C0556,P0016,2
C0556,P0339,4
C0556,P0148,2
C0556,P0252,5
C0556,P0160,5
C0556,P0215,2
C0556,P0125,2
C0556,P0173,3
C0556,P0017,1
C0556,P0283,4
C0556,P0374,1
C0556,P0085,1
C0556,P0017,1
C0556,P0416,3
C0557,P0021,2
C0557,P0262,5
C0557,P0033,1
C0557,P0282,5
C0557,P0392,5
C0557,P0014,5
C0557,P0215,5
C0557,P0308,5
C0557,P0298,5
C0557,P0252,2
C0557,P0148,2
C0557,P0033,1
C0557,P0361,1
C0557,P0118,5
C0557,P0003,3
C0557,P0126,5
C0557,P0241,1
C0557,P0320,1
C0557,P0258,5
C0557,P0314,5
C0557,P0134,1
C0557,P0020,2
C0557,P0251,3
C0557,P0173,4
C0557,P0362,1
C0557,P0152,5
C0557,P0136,3
C0557,P0209,1
C0557,P0035,5
C0557,P0115,5
C0557,P0391,1
C0557,P0162,2
C0557,P0448,1
C0557,P0237,5
C0557,P0076,4
C0557,P0034,3
C0557,P0388,5
C0557,P0035,5
C0558,P0335,5
C0559,P0094,1
C0559,P0127,5
C0559,P0010,2
C0559,P0169,1
C0559,P0405,2
C0559,P0106,4
C0559,P0144,2
C0560,P0136,5
C0561,P0362,5
C0561,P0163,4
C0561,P0069,5
C0561,P0400,5
C0561,P0448,5
C0561,P0353,2
C0561,P0269,5
C0561,P0247,4
C0561,P0441,2
C0561,P0092,5
C0561,P0043,5
C0561,P0102,1
C0561,P0440,4
C0561,P0092,5
C0561,P0351,1
C0561,P0049,1
C0562,P0389,5
C0562,P0119,2
C0562,P0034,1
C0563,P0278,5
C0563,P0026,2
C0563,P0237,3
C0563,P0393,3
C0563,P0133,5
C0563,P0287,5
C0563,P0296,5
C0563,P0447,3
C0563,P0330,5
C0563,P0157,2
C0563,P0256,4
C0563,P0067,5
C0563,P0270,5
C0563,P0432,5
C0563,P0042,3
C0563,P0136,4
C0563,P0420,4
C0563,P0292,3
C0563,P0356,2
C0563,P0307,5
C0563,P0152,4
C0564,P0012,1
C0564,P0091,2
C0564,P0327,2
C0564,P0058,3
C0564,P0106,4
C0564,P0092,1
C0564,P0113,5
C0564,P0080,3
C0564,P0069,5
C0564,P0251,3
C0564,P0093,5
C0564,P0252,4
C0564,P0236,5
C0564,P0279,1
C0564,P0041,5
C0564,P0255,1
C0564,P0329,5
C0564,P0083,4
C0564,P0390,2
C0564,P0026,4
C0564,P0103,1
C0564,P0041,5
C0564,P0080,4
C0564,P0257,3
C0564,P0006,5
C0564,P0294,5
C0564,P0423,2
C0564,P0366,5
C0564,P0076,4
C0564,P0177,1
C0564,P0265,5
C0564,P0155,1
C0564,P0262,3
C0564,P0092,1
C0564,P0242,4
C0564,P0225,1
C0564,P0422,5
C0564,P0086,1
C0564,P0201,5
C0565,P0024,1
C0565,P0336,5
C0565,P0213,5
C0565,P0327,5
C0565,P0186,3
C0565,P0298,3
C0565,P0297,5
C0565,P0315,5
C0565,P0053,5
C0565,P0317,1
C0565,P0278,5
C0565,P0309,5
C0565,P0300,1
C0565,P0409,5
C0565,P0301,5
C0565,P0327,5
C0565,P0315,5
C0565,P0430,5
C0565,P0166,2
C0565,P0445,1
C0565,P0433,5
C0565,P0305,5
C0565,P0319,1
C0565,P0230,1
C0565,P0382,4
C0565,P0436,1
C0565,P0056,1
C0565,P0125,1
C0565,P0421,5
C0565,P0280,1
C0565,P0238,5
C0565,P0368,5
C0565,P0314,1
C0565,P0344,4
C0565,P0299,5
C0565,P0436,1
C0565,P0209,4
C0565,P0436,2
C0565,P0437,1
C0565,P0271,5
C0565,P0142,1
C0565,P0293,5
C0565,P0203,2
C0565,P0002,5
C0565,P0197,2
C0565,P0415,3
C0565,P0162,5
C0565,P0128,4
C0565,P0318,2
C0565,P0145,5
C0565,P0346,5
C0565,P0446,5
C0565,P0341,1
C0565,P0038,5
C0565,P0262,1
C0565,P0329,1
C0565,P0243,4
C0565,P0006,1
C0565,P0224,1
C0565,P0407,2
C0565,P0342,5
C0565,P0181,4
C0565,P0225,5
C0565,P0267,2
C0565,P0099,1
C0565,P0248,5
C0565,P0304,1
C0565,P0304,1
C0565,P0019,4
C0565,P0337,5
C0565,P0031,4
C0565,P0425,5
C0565,P0426,5
C0565,P0320,3
C0565,P0234,1
C0565,P0372,4
C0565,P0127,1
C0565,P0269,3
C0565,P0028,1
C0565,P0113,1
C0565,P0317,1
C0565,P0020,5
C0565,P0092,3
C0565,P0251,3
C0565,P0310,4
C0565,P0329,1
C0565,P0182,1
C0565,P0187,1
C0565,P0211,2
C0565,P0330,5
C0565,P0023,1
C0565,P0361,5
C0565,P0127,2
C0565,P0369,1
C0565,P0290,5
C0565,P0399,1
C0565,P0286,1
C0565,P0328,1
C0565,P0019,3
C0565,P0030,5
C0565,P0361,5
C0565,P0441,1
C0565,P0070,2
C0565,P0184,3
C0565,P0409,5
C0565,P0312,3
C0565,P0340,5
C0565,P0377,3
C0565,P0030,5
C0565,P0188,5
C0565,P0331,1
C0566,P0292,1
C0566,P0117,5
C0566,P0306,3
C0566,P0343,4
C0566,P0054,1
C0566,P0075,1
C0566,P0384,2
C0566,P0015,5
C0566,P0224,2
C0566,P0091,1
C0566,P0145,5
C0566,P0245,5
C0566,P0378,5
C0566,P0139,2
C0566,P0421,3
C0567,P0424,1
C0567,P0057,4
C0567,P0169,3
C0567,P0441,5
C0567,P0443,4
C0567,P0453,3
C0567,P0054,4
C0567,P0083,2
C0567,P0443,4
C0567,P0153,2
C0567,P0062,2
C0567,P0447,5
C0567,P0316,3
C0567,P0153,3
C0567,P0258,1
C0567,P0356,1
C0567,P0179,1
C0567,P0228,5
C0568,P0046,5
C0568,P0218,5
C0568,P0264,2
C0568,P0212,5
C0568,P0008,3
C0568,P0335,1
C0568,P0008,3
C0568,P0231,1
C0568,P0026,5
C0568,P0157,4
C0568,P0199,2
C0568,P0045,5
C0568,P0316,2
C0568,P0307,1
C0568,P0226,2
C0568,P0321,5
C0568,P0225,5
C0568,P0041,1
C0568,P0451,5
C0568,P0148,1
C0568,P0246,3
C0568,P0322,3
C0568,P0324,1
C0568,P0442,4
C0568,P0264,1
C0568,P0440,5
C0568,P0175,3
C0568,P0058,3
C0568,P0245,5
C0568,P0098,1
C0568,P0024,3
C0568,P0084,5
C0569,P0059,5
C0569,P0037,4
C0569,P0223,5
C0569,P0172,5
C0569,P0181,2
C0569,P0239,5
C0569,P0290,4
C0569,P0329,3
C0569,P0398,1
C0570,P0449,2
C0570,P0289,5
C0570,P0335,5
C0570,P0127,5
C0570,P0302,4
C0570,P0309,4
C0570,P0358,1
C0570,P0158,5
C0570,P0367,4
C0570,P0370,4
C0570,P0319,5
C0570,P0426,5
C0570,P0322,3
C0570,P0183,2
C0570,P0369,5
C0570,P0152,5
C0570,P0138,1
C0570,P0130,5
C0570,P0338,5
C0570,P0121,5
C0570,P0413,2
C0570,P0337,3
C0570,P0419,1
C0570,P0043,3
C0570,P0283,3
C0570,P0254,2
C0570,P0136,5
C0570,P0163,5
C0570,P0326,5
C0570,P0414,3
C0570,P0381,5
C0570,P0054,5
C0570,P0207,4
C0570,P0010,5
C0570,P0397,5
C0570,P0355,2
C0570,P0015,4
C0570,P0334,1
C0570,P0113,4
C0570,P0257,1
C0570,P0411,3
C0570,P0157,2
C0570,P0455,3
C0570,P0151,1
C0570,P0269,2
C0570,P0100,5
C0571,P0259,4
C0571,P0315,5
C0571,P0217,4
C0571,P0447,1
C0571,P0328,5
C0571,P0200,3
C0571,P0279,1
C0571,P0233,3
C0572,P0146,4
C0572,P0263,5
C0572,P0049,1
C0573,P0046,5
C0573,P0128,5
C0573,P0404,5
C0573,P0041,2
C0573,P0174,5
C0573,P0343,2
C0573,P0153,1
C0573,P0337,4
C0573,P0428,2
C0573,P0041,2
C0573,P0277,2
C0573,P0354,4
C0573,P0138,1
C0573,P0228,4
C0573,P0183,5
C0575,P0335,5
C0575,P0289,5
C0575,P0422,2
C0575,P0288,1
C0575,P0012,5
C0575,P0282,5
C0575,P0134,1
C0575,P0159,4
C0575,P0306,2
C0575,P0395,2
C0575,P0262,5
C0575,P0287,5
C0575,P0137,5
C0575,P0238,1
C0575,P0041,5
C0575,P0161,1
C0575,P0146,1
C0575,P0244,3
C0575,P0028,2
C0575,P0024,5
C0575,P0166,2
C0575,P0286,3
C0575,P0130,5
C0575,P0287,5
C0575,P0414,5
C0575,P0135,3
C0575,P0017,4
C0575,P0267,1
C0575,P0169,1
C0575,P0159,3
C0575,P0055,2
C0575,P0177,5
C0575,P0177,5
C0575,P0011,5
C0575,P0342,2
C0575,P0054,5
C0575,P0037,5
C0575,P0132,5
C0575,P0167,5
C0575,P0027,4
C0575,P0381,5
C0575,P0129,4
C0575,P0420,3
C0575,P0027,5
C0575,P0019,1
C0575,P0254,2
C0575,P0125,5
C0575,P0035,5
C0575,P0040,1
C0575,P0159,3
C0575,P0154,5
C0575,P0019,1
C0575,P0023,5
C0575,P0003,1
C0575,P0177,5
C0575,P0130,5
C0575,P0049,5
C0575,P0204,5
C0575,P0143,5
C0575,P0197,5
C0575,P0439,5
C0575,P0246,1
C0575,P0442,5
C0575,P0054,5
C0575,P0262,5
C0575,P0056,5
C0575,P0147,2
C0575,P0377,1
C0575,P0294,4
C0575,P0325,5
C0575,P0007,5
C0575,P0016,2
C0575,P0165,1
C0575,P0142,1
C0575,P0432,1
C0575,P0273,3
C0575,P0157,1
C0575,P0389,1
C0575,P0164,5
C0576,P0154,3
C0576,P0453,5
C0576,P0124,5
C0576,P0131,5
C0577,P0222,1
C0577,P0260,1
C0577,P0255,4
C0577,P0019,1
C0577,P0404,1
C0577,P0418,1
C0577,P0129,4
C0577,P0385,5
C0577,P0090,1
C0577,P0384,4
C0577,P0192,5
C0577,P0401,2
C0577,P0086,5
C0577,P0448,1
C0577,P0045,5
C0577,P0215,2
C0577,P0422,5
C0577,P0395,3
C0577,P0019,1
C0577,P0156,1
C0577,P0036,5
C0577,P0439,3
C0577,P0159,1
C0578,P0300,1
C0578,P0199,1
C0578,P0075,3
C0578,P0020,5
C0578,P0221,1
C0578,P0262,5
C0578,P0195,1
C0578,P0376,4
C0578,P0319,3
C0578,P0088,1
C0578,P0431,5
C0578,P0127,1
C0578,P0306,5
C0578,P0231,1
C0578,P0370,5
C0578,P0003,5
C0578,P0155,5
C0578,P0009,5
C0578,P0071,4
C0578,P0301,2
C0579,P0047,5
C0579,P0296,5
C0579,P0082,3
C0579,P0198,3
C0579,P0072,5
C0579,P0077,5
C0579,P0094,4
C0579,P0041,5
C0579,P0255,3
C0579,P0178,5
C0580,P0061,2
C0580,P0413,2
C0580,P0294,3
C0580,P0307,1
C0580,P0073,1
C0580,P0281,3
C0580,P0329,2
C0580,P0047,5
C0580,P0418,1
C0580,P0159,4
C0580,P0065,1
C0580,P0316,4
C0580,P0049,1
C0580,P0042,2
C0580,P0259,1
C0580,P0123,1
C0581,P0219,2
C0581,P0239,1
C0581,P0225,5
C0581,P0104,1
C0581,P0358,4
C0581,P0034,1
C0581,P0105,1
C0581,P0225,5
C0581,P0117,4
C0581,P0081,1
C0581,P0155,4
C0581,P0308,4
C0581,P0074,1
C0581,P0205,1
C0581,P0366,5
C0581,P0114,2
C0581,P0207,2
C0581,P0150,4
C0581,P0103,3
C0581,P0120,5
C0581,P0190,2
C0581,P0126,3
C0581,P0204,3
C0581,P0267,4
C0581,P0333,1
C0581,P0231,1
C0581,P0110,4
C0581,P0374,1
C0581,P0274,4
C0581,P0390,1
C0581,P0121,5
C0581,P0189,3
C0581,P0101,1
C0581,P0393,1
C0581,P0195,3
C0581,P0247,2
C0581,P0193,2
C0581,P0230,2
C0581,P0331,5
C0581,P0230,3
C0581,P0299,2
C0581,P0070,5
C0581,P0199,1
